Gene.symbol	logFC
ZNF628	-0.079437405
ZNF70	-0.079535115
MZF1	-0.07953557
HOXA-AS3	-0.07953961
MIR4300HG	-0.07954222
MYBPC2	-0.07955952
USP45	-0.07958589666666667
SCML2	-0.07960527
HIST1H2BM	-0.07961807
GRB14	-0.07965091
CNTN5	-0.079654065
NEO1	-0.07969327333333334
ANKUB1	-0.07969360666666667
SDF4	-0.0797533625
HCG27	-0.07981886
BOLL	-0.07986013
PRKAA2	-0.07987097800000001
DCTN1-AS1	-0.07994776
C16orf62	-0.080069345
FENDRR	-0.080104075
YTHDF1	-0.08011103
RELL2	-0.08011667
MANEA	-0.0801661975
WDR97	-0.08018136
CCNYL1	-0.08020117
SIX1	-0.08024763
FAM166A	-0.08024876
CAMKK2	-0.08025725250000001
PAFAH1B2	-0.08026777333333332
PWP2	-0.08028201
GRM4	-0.08033681
MVD	-0.08036879
PDE4D	-0.08037536666666667
FAM205A	-0.08038834
OR1F1	-0.0803886
CCDC120	-0.08038916
BORCS8	-0.08042297500000001
PARP16	-0.0804377
SP1	-0.080514935
FAAP24	-0.08052351
SYT1	-0.08053352000000001
RAB4B	-0.08061905
KLRC4	-0.08064336
LILRP2	-0.08065226
DPP10-AS1	-0.08070893
PCAT18	-0.08073498
CHRNA2	-0.08077079
SUGP1	-0.080815395
GPR12	-0.08082261
SH3GL1	-0.08083756
BRF1	-0.0808408425
PANX2	-0.08091220666666667
PARP15	-0.08095505
PA2G4	-0.080978985
TTC23L	-0.08098914
MAPT	-0.08100725666666667
CA10	-0.08107476
TXNDC2	-0.081076765
REPS1	-0.08108467
PCIF1	-0.08110233333333333
SYT11	-0.08110319666666667
TDH	-0.08116216333333333
ZNF701	-0.08120000000000001
KRT79	-0.08120921
RPL6	-0.08122978
ENAM	-0.08124579
CACNG2	-0.081271595
RPGRIP1	-0.08130588
COL26A1	-0.081446165
SDHAF2	-0.08146127
ZNF586	-0.08146297
TBC1D28	-0.08147204
WDR31	-0.08147457500000001
IKBKG	-0.08148411
DHRSX	-0.08149104500000001
FN3KRP	-0.08149603
C1orf56	-0.08159848
DBR1	-0.08163783499999999
FLG2	-0.08169063
ZNF583	-0.08170752
TADA3	-0.08179967
FBXO39	-0.08181508
HCFC1	-0.0818837
GLDC	-0.08188715
NSUN3	-0.08197299
CASC2	-0.082043036
CEACAM3	-0.08204851666666667
THSD4-AS1	-0.0820595
AMZ2	-0.08206929
UHRF1BP1L	-0.082105998
BCL2L10	-0.082113665
HYPK	-0.08213237
C12orf60	-0.08216269000000001
SLC22A8	-0.082310455
MFSD13A	-0.08234578
SNX12	-0.082371445
RPS6KL1	-0.08239242
TTC23	-0.08240141499999999
BCL2L13	-0.082413734
NAT6	-0.08243674
TGFB1	-0.08245849
EXD2	-0.08248693666666668
GSK3B	-0.08256852999999999
OLIG2	-0.082591525
IFT172	-0.08259723
ACVR2B	-0.08259849333333333
MTIF2	-0.08260366
MAPK15	-0.082621415
TEX14	-0.08264423
PLAC9	-0.082654105
GLMN	-0.08272087
ZNF709	-0.08272311
RAB43	-0.08277905
KIAA2012	-0.08281558
FAM32A	-0.08282638
CCL27	-0.08286169
PRR34-AS1	-0.08291665
ZPR1	-0.08294759
HRAS	-0.08295707
SLC7A14	-0.083013955
ZDHHC8	-0.083021325000000007
ZNF467	-0.08302622499999998
C1orf94	-0.08305068
FAM102A	-0.08307713000000001
HLA-DPB2	-0.0831822
BMS1P6	-0.083189855
ABCF2	-0.083198698
ETV4	-0.08329327
TNNT1	-0.08330529
ZHX1-C8orf76	-0.08336824
HIST1H1A	-0.08337894
NOS1AP	-0.08339160500000001
C19orf24	-0.08343093
CTD-2194D22.4	-0.083485
KPNA1	-0.08354226333333334
NCBP3	-0.083545862
LOXL1-AS1	-0.08358783
CEP170B	-0.0835954
PRICKLE3	-0.08361595
BCORL1	-0.083733395
RAB14	-0.08375282333333334
FAM205BP	-0.08384926
DNTT	-0.08386199333333333
HPX	-0.083898455
GPR150	-0.08390874
FARSB	-0.08394479666666667
SPATA45	-0.08397868
PLA2G2F	-0.08399307
HSF5	-0.08402286
PARL	-0.08411558499999999
CCDC112	-0.08414071
ARAP3	-0.08416304499999999
SEPT12	-0.08420691
RIC1	-0.084263555
FUT8-AS1	-0.0842726
CXorf40A	-0.08427748
MYL4	-0.0842909725
AASDH	-0.08431612000000001
LZIC	-0.08431894000000001
TARP	-0.08433669499999999
FCRL1	-0.084351495
ZNF503-AS1	-0.08440474
TCF25	-0.08454393
OR5L2	-0.084583705
MOB4	-0.08458971
L2HGDH	-0.08467720333333334
SREK1	-0.0846860275
AP2A1	-0.084686545
ST20-AS1	-0.08471207
DHX35	-0.08471517666666667
ANKRD52	-0.08473537
ANKRD20A5P	-0.08476362
CALML3	-0.08476978
TSSC4	-0.08477847
FASTKD3	-0.08483119
C9orf66	-0.08484186499999999
PPP2R5B	-0.084853015
SLC9A1	-0.08498853666666667
RASL12	-0.08504721
SCFD1	-0.085147045
UNC93A	-0.08518207
KIF1A	-0.08522829666666668
TMEM30A	-0.08525998
SHOX	-0.08526028
AMT	-0.08527447
FRMPD4	-0.08530825
EXD1	-0.08531618
FAM210A	-0.08534575333333334
GOLGA5	-0.08538465
APEX2	-0.085438285
C12orf4	-0.08544036499999999
DNAH17	-0.085450425
RGL2	-0.08546702
OAT	-0.08551619
B3GNT6	-0.085560975
SLC7A9	-0.08556384
SMIM13	-0.08562401333333333
LDOC1L	-0.08567379
HNRNPD	-0.08567512333333334
SP3	-0.085688366
GUCD1	-0.08579024
MCM3AP-AS1	-0.08580577
FGF18	-0.08583945333333334
DLEC1	-0.08585340333333333
LHFPL5	-0.08587329
ZNF341	-0.08593383333333333
FASTKD2	-0.08593619666666667
MUC8	-0.08599718
MRPL9	-0.08601778
ZSCAN21	-0.08604348
CFHR3	-0.08604855
EFCAB6	-0.08607969857142857
DGCR5	-0.086086775
GFER	-0.0860898
OR7A10	-0.08610646
GABRA4	-0.086133395
DLGAP3	-0.08619161
NEFL	-0.08620853
ANKRD44-IT1	-0.08621029
RPS19BP1	-0.08636241
TRIM51	-0.08636487
LAMTOR1	-0.08637905
HP11014	-0.08648694
TTC37	-0.08649165
CCDC97	-0.08653193666666667
GPR62	-0.08654502
PCP2	-0.08655899
KCNC2	-0.08656757500000001
FNTA	-0.08659199000000001
CDSN	-0.08659461500000001
NPSR1-AS1	-0.08660620000000001
SLC17A9	-0.08660989333333334
COQ3	-0.08661711
RBM19	-0.08664688
NCAPH2	-0.08665859399999999
DDO	-0.08667767500000001
IGHV3-75	-0.08670048
ATRN	-0.08671329
FAM187B	-0.08676394
ASB6	-0.086770025
TEX9	-0.08680094749999999
HIST1H4H	-0.08680431
FRYL	-0.086804625
FOXD2-AS1	-0.08684208
C17orf82	-0.08686695
MTPAP	-0.08688481
BCAT2	-0.086954405
UNC45B	-0.0869597
INO80	-0.086983245
DNAH8	-0.08701201
PLEKHH3	-0.087022615
DDR1-AS1	-0.08705144999999999
LRRC2-AS1	-0.08706232
MROH2B	-0.08709210333333332
GUK1	-0.087105115
UBE2G2	-0.08711683999999999
IL12A	-0.08717901
RP9	-0.08717934999999999
HEATR5B	-0.087235385
TSC22D1-AS1	-0.087283815
EFCAB10	-0.0873031
RNPEPL1	-0.08736505
IRAK4	-0.08737496
AIG1	-0.08738551
ADGRG4	-0.08747076
PRTN3	-0.08748973
PRR12	-0.08749561
SHMT1	-0.087519795
FAM76B	-0.087532255
SLC8A2	-0.08754438
RGR	-0.08754449
DDA1	-0.08756785
RASL10B	-0.087660645
RNF149	-0.08766245
WRNIP1	-0.08766260749999999
CARTPT	-0.08767506
MT4	-0.08767831
GHET1	-0.0877158
NDUFB8	-0.08777838666666667
ZNF507	-0.08784525
SHC3	-0.08785634
SPRR1A	-0.087858195
LRRC37A5P	-0.0878594
EDARADD	-0.08788589
RNF34	-0.08793318000000001
DBIL5P	-0.08796437
IFNA2	-0.08797278
NDOR1	-0.08797302
LRP4	-0.0880179
CHRNG	-0.08804301
BLACAT1	-0.08807966
AMBRA1	-0.08808664199999999
C17orf50	-0.08818579
GPR157	-0.088207285
CAPN10	-0.088217945
TAOK1	-0.08827877833333334
SOX11	-0.08828056666666667
MYLK4	-0.08828073666666666
SLC12A2	-0.08836395000000001
ETFB	-0.08837525
HK2	-0.08838159333333333
OR52A1	-0.08839221
BTBD6	-0.08841724
NAA35	-0.08843053
INTS2	-0.08845969
ARPP19	-0.08846752333333333
PCDHB6	-0.08848268000000001
FAM83A	-0.088507135
PREPL	-0.088517605
IZUMO2	-0.08851907
AP5M1	-0.08855328000000001
ARHGEF11	-0.0885631
OR8G1	-0.08858109499999998
HBZ	-0.08860293
ZFP36L2	-0.08868046
XRCC1	-0.08870351
VPS54	-0.08871405666666667
C1D	-0.08871539
PCGEM1	-0.088718775
PPP5C	-0.088763965
RC3H1	-0.08877600000000001
PSKH2	-0.08885515
ASB3	-0.08886417
ARHGAP19	-0.08886939333333334
VPS37C	-0.08887291333333333
CBR4	-0.08888558666666667
RBM15	-0.08895971
SSTR4	-0.08898899
PXDNL	-0.08900836
SUCLG2	-0.08901179249999999
CASC7	-0.08904509
AP1M1	-0.089075665
C16orf58	-0.08911056666666667
ZNF782	-0.08912531333333333
LRRIQ1	-0.08914185
ZNRD1	-0.08916607666666668
CADM2-AS1	-0.0892308
CYB5R1	-0.08924598
LANCL1	-0.089249575
UBTF	-0.08929702
CRYGB	-0.08938057
REXO1L1P	-0.08941729
CRYBB2	-0.08944038
IQCB1	-0.089612045
CDH4	-0.0897148325
TCF4-AS1	-0.08971838
SFTA1P	-0.08972162
C11orf80	-0.089784965
PSG4	-0.08982484
HOXC-AS3	-0.08984802
GVQW2	-0.08987914
ACRV1	-0.08989776833333334
MYF6	-0.08992822
ODF3	-0.089968305
JAZF1-AS1	-0.08999064
KCNB2	-0.089991565
ANKLE1	-0.09003906
HIRA	-0.09005705000000001
MDM1	-0.09005803
DTNB	-0.09009499
PLAC1	-0.09011057
TRAF3IP1	-0.09016642999999999
RIOK1	-0.09020282
PPIP5K2	-0.09020596
NEK6	-0.090211552
BCAS2	-0.09029378
ST3GAL5	-0.09030519
HKDC1	-0.09032921499999999
TTTY11	-0.09034743
PPRC1	-0.09036054
CFAP57	-0.09047351
ETV5	-0.090476722
MINCR	-0.09052391333333333
APCS	-0.09056893
GPRC6A	-0.09057683
ZCCHC13	-0.09058702
TESK1	-0.09061582
U2AF2	-0.09063977750000002
CYP4F30P	-0.09069591
SH3BGRL3	-0.09069598
KBTBD2	-0.09074466
B3GAT3	-0.09074907
PNPLA5	-0.09078887
HGSNAT	-0.090789538
BEND7	-0.09079369666666667
GFI1B	-0.090815535
CHST5	-0.09082332
SLC6A4	-0.09084356333333334
DSG2-AS1	-0.09097065666666666
SCP2D1	-0.09098137
ADGRF2	-0.09104503
IFT140	-0.09111744999999999
ZXDB	-0.09113534000000001
PLAA	-0.09119020333333333
PRKAR2A	-0.091283292
DVL2	-0.09129877
HCCS	-0.091404245
WWOX	-0.091439198
ARAP2	-0.09145601333333334
NDUFB7	-0.09147883500000001
CDK8	-0.0915854
KHDC1L	-0.0916096
ACVR1B	-0.09164229833333333
ISPD-AS1	-0.09164412499999999
SERPINB11	-0.09165898
IARS2	-0.09167328
ZNF442	-0.09167492
HOXD9	-0.09173799999999999
KRT19P2	-0.0917705
AQP8	-0.09177423
PSMF1	-0.0919249075
RPS18	-0.09194453
ZNF207	-0.09195673777777778
ST7-OT4	-0.09199148
PDIK1L	-0.09208029
INO80C	-0.09208432
KBTBD4	-0.09216368
GAL3ST2	-0.092172
PGLYRP3	-0.09218724
BHLHE23	-0.09223278
MBL2	-0.09223975
SLC30A1	-0.09224358
UFM1	-0.09226704333333334
ZNF444	-0.092285295
ALG9	-0.09234397
SLC16A5	-0.09235938666666667
DMAP1	-0.09236769
FBXL16	-0.092368335
FAM171A2	-0.09248263
BCAP31	-0.09252892
ISCA1	-0.09254621333333334
CAND1.11	-0.09259693
LHX3	-0.0926228
EXOSC7	-0.09266388
LAMB4	-0.09268441333333333
FAHD1	-0.0927268
MADCAM1	-0.09280639
BAIAP2-AS1	-0.09281858
ARHGAP33	-0.09283991999999999
B4GALNT1	-0.092853215
CDH24	-0.09285628
HNRNPUL2	-0.09287390499999999
OR13C4	-0.09290773499999999
PLG	-0.09291242
RDH12	-0.0929842
CUBN	-0.09298475
CCDC47	-0.09300323
PPP1R7	-0.0930552
TTL	-0.0930868425
IKBKE	-0.093089825
TAS2R8	-0.09316649
TNFSF9	-0.09321938
SIRPB1	-0.09322266
GPR37L1	-0.093252965
UHRF1BP1	-0.0932757
HAPLN3	-0.09331892
FAM219B	-0.09339178333333334
PPIF	-0.09353018
ELOVL4	-0.09356623
TUBAL3	-0.09361483
HARBI1	-0.09362593
ZNF252P	-0.0936574575
CCDC173	-0.09370206
CLPP	-0.09373198
SPATA41	-0.09376074
MAN1B1	-0.09376812
STRN3	-0.09382273
SSUH2	-0.09384102
OR11A1	-0.09386909
RPL7AP10	-0.09392621
PHF12	-0.093929335
CRYBB1	-0.09394222
PAK2	-0.09394912333333333
MROH2A	-0.09398240000000001
TULP1	-0.0940091
BRD2	-0.09402549666666667
ICE2	-0.09402728249999999
TAT	-0.0940308
CNOT7	-0.09404796666666668
TKT	-0.09411376666666667
ISX	-0.0941282
IMP3	-0.09427749
SMG8	-0.09430909
SLC35E1	-0.09432151333333333
ULBP3	-0.0943529
PCAT4	-0.09439206
RNF144A-AS1	-0.09442974666666666
ACOX1	-0.094444256
USF1	-0.09448342
OR1D5	-0.09448513
RECQL5	-0.094536082
SCN11A	-0.09458745666666667
CYP7A1	-0.09462424
PRNT	-0.09462916
CATR1	-0.09466462
NPM2	-0.09469037
DSCR4	-0.09470015
DNAJC3-AS1	-0.094752085
GTPBP2	-0.09475791666666666
NABP2	-0.09478834
CREB3L3	-0.09482854
CLIC1P1	-0.09486245
FAM122B	-0.09491663
TBC1D20	-0.094930935
RAB11FIP3	-0.09498572666666666
BBOX1	-0.095002229999999993
GPR75	-0.09502437
ASIC1	-0.0950522
KANK4	-0.09505509
USP19	-0.09507969499999999
SLC6A17	-0.09515236499999999
ARSI	-0.09517755
P2RY4	-0.09521717
TREML1	-0.09523165
NRBP1	-0.0952612
MRGPRF-AS1	-0.0952619
SLFNL1-AS1	-0.09526991
RHEB	-0.0952927711111111
AGK	-0.09541155333333333
COL19A1	-0.09542578
FGFBP1	-0.09547369
PPARGC1A	-0.095524355
CIB3	-0.09553006500000001
STBD1	-0.09554606
RALGAPA2	-0.095557852
MIR548XHG	-0.0955589
GOLGB1	-0.09555973999999999
GADD45G	-0.09557574
CKAP5	-0.09558293
ZBTB7B	-0.09574212
TNRC18	-0.09574651499999999
UBE2O	-0.09583016999999999
KRTCAP2	-0.095834485
CPSF3L	-0.095856365
CALR3	-0.09587293
SRRM5	-0.0958787
PLK5	-0.09587878
SPATA5	-0.09590653333333334
SPRY4-IT1	-0.09590960500000001
CASC23	-0.0959519
ASCL5	-0.09596755
KLRG2	-0.09600828
COX4I1	-0.09601195500000001
RNF212B	-0.09601497
HDDC3	-0.09602918
SLC18A2	-0.09604804000000002
SERPINB8	-0.09605926000000001
FRK	-0.096091705
MRPS27	-0.09616277
MLX	-0.096235125
CYP3A5	-0.0962533675
SLC35C2	-0.09638265666666666
ZNF91	-0.09644817
SPATA24	-0.09645224499999999
TDRKH	-0.09647047333333332
ZNF260	-0.096478285
GPX8	-0.096504825
HELZ2	-0.0965543
MAST2	-0.09661636750000001
COL17A1	-0.09662599
MAP2K4	-0.09663382
AARS	-0.09665108
IPO13	-0.09665325
HECTD4	-0.096662205
LARS	-0.09675460250000001
H2AFJ	-0.0967814375
C10orf62	-0.09678979
CASQ1	-0.09679683
MMP20	-0.09682033
PPHLN1	-0.096820982
ZNF572	-0.09683698
CYP27B1	-0.09686883
HRG	-0.09694943
CST5	-0.09701468
MPV17L2	-0.09706893
RRP1	-0.09708583500000001
KIAA2013	-0.097102745
AMER2	-0.09711441666666668
UNC50	-0.09713063
PCDHA10	-0.09714936
UTP14A	-0.09717842
TM4SF5	-0.09721516
KRTAP4-8	-0.09722117
CHRNB4	-0.09724625
ZNF329	-0.0973525
PITHD1	-0.09739911999999999
TMEM87A	-0.09745605
ZNF157	-0.09748444
WFDC8	-0.09754527
USP42	-0.097550618
G3BP1	-0.09761368000000001
GRK2	-0.09767029666666666
PTOV1	-0.09768009999999999
KIAA1217	-0.09770139285714285
ADSS	-0.097719325
ZNF501	-0.09781707
RORA-AS1	-0.097838465
PIN1P1	-0.09784924
FLJ36840	-0.09790013
TNFRSF13B	-0.097939590000000007
FKSG49	-0.0979778575
OPRD1	-0.09800047
FGF14	-0.09803315600000001
GPC4	-0.098033855
TCF20	-0.09808973
CACNA1E	-0.09809841
GPR132	-0.098108265
GPR153	-0.098128875
C12orf76	-0.09813366500000001
APBA1	-0.0981725
GRK7	-0.09820384
UTY	-0.09821014666666666
CST13P	-0.09823226
LMF2	-0.09824075
GCSAML-AS1	-0.09824975
ZNF786	-0.09825111
DPPA2	-0.09826849
VPS39	-0.09827021
LCT	-0.09828751
FGF16	-0.09837017
USH1G	-0.09846716
MC4R	-0.09847162
PAOX	-0.0984769625
MED17	-0.09851395666666667
PMCHL1	-0.0985171975
C9orf131	-0.09856035
DNASE1L2	-0.09856062
TAB3	-0.0985705625
MED27	-0.09859670666666667
MAT2A	-0.098684235
ZNF213	-0.09869649
BNIPL	-0.09873768
PSD	-0.09874293
CRAT37	-0.09877724
EXOSC1	-0.09879803000000001
BFSP2-AS1	-0.09883303333333333
HMGN5	-0.098855725
RPRD1B	-0.098860425
WNT5B	-0.09887052333333333
APLF	-0.098877885
NUP210L	-0.09892879
DCTD	-0.09892920333333334
POM121L8P	-0.09902088
KCNA2	-0.09909592
MYL7	-0.09911506
LRRTM4	-0.09914471
MRPL50	-0.09917140666666667
TAF9B	-0.09921475400000002
TRPV6	-0.09923014
ZBTB20-AS1	-0.09927383
PRKCE	-0.09933350249999999
PCOLCE-AS1	-0.09933964
PES1	-0.09934184
PTPRJ	-0.09940340333333333
ADIPOR1	-0.09943585
TRRAP	-0.09945952
RER1	-0.09948948333333334
SLC22A2	-0.09952071
HBD	-0.09958358
MRGPRX3	-0.09959223
NDUFB2-AS1	-0.09966252
ARHGDIG	-0.09970775
SCGB3A2	-0.09973783
OBSCN	-0.09975991666666666
RASA3	-0.09978628666666667
GNPAT	-0.09980917
FBRS	-0.09981544
KIAA1841	-0.099824635
RPTN	-0.09984841
ZFAND6	-0.09985422999999999
PPP3R2	-0.099866335
ANKRD33B	-0.09987517
DCP1B	-0.0999399
SLC14A2-AS1	-0.09994625
DIO2-AS1	-0.09999793
LCP1	-0.1000192
CLASP1	-0.100020695
RETNLB	-0.100150555
CYP4Z1	-0.10016462
CSTF1	-0.100186015
FOXA3	-0.10018978
OR7C1	-0.10019066
FLJ45482	-0.10019456
EXOC2	-0.10021384500000001
LRRC56	-0.10024462
OR7E37P	-0.10030353
MAPK12	-0.10032912
DGKQ	-0.100364645
PHGDH	-0.10058352
ANXA13	-0.10058804
TARS	-0.10060237999999999
ERLEC1	-0.10063124
MTX2	-0.1006479
C20orf78	-0.100728
GPR61	-0.1007412
CDC42EP5	-0.10077968
TERB1	-0.10078734
C2CD4B	-0.10079301
RBM10	-0.10083616000000001
EEF1A1	-0.10086956500000001
CYSRT1	-0.10091662
FLJ31945	-0.10093932
TTLL9	-0.10095402666666667
OR1G1	-0.10095422
GTPBP6	-0.10098718
PHACTR2-AS1	-0.10099776999999999
GLCCI1	-0.101003076
COMMD7	-0.10101220999999999
C8A	-0.1010556
TBCB	-0.10108012333333333
PPP2R5E	-0.101109088
MTF2	-0.101124368
CYP2C9	-0.10114711428571428
ZDHHC11	-0.10116215
FAM135A	-0.10116621666666666
SMAD5-AS1	-0.10117438
ERRFI1	-0.10119542
RFESD	-0.10125287499999999
IWS1	-0.10127324999999998
AICDA	-0.10128324999999999
RAD21	-0.10129064
PRRC1	-0.10132135
ANO2	-0.10132431
RBP5	-0.10138867
RBL1	-0.1014393625
KCNK13	-0.10143979
MAGI2-AS2	-0.10152139
CCL22	-0.1015784
SPZ1	-0.10159264
VKORC1L1	-0.101593645
C7orf43	-0.10160561
SLC5A11	-0.1016101
LIPC-AS1	-0.10161128
SMIM24	-0.10162396
NDUFS1	-0.101626668
MARCH10	-0.10163654
PRRC2A	-0.10167007
C18orf25	-0.10170308750000001
CPB1	-0.10171318
IFNA10	-0.10171964
CCDC63	-0.10172206
WRAP73	-0.10174546666666667
DDX11L2	-0.10176924
DIAPH2-AS1	-0.101812925
GPR22	-0.10182274
CYP3A43	-0.1018547525
SRCIN1	-0.10188285666666666
TGFB3	-0.101883585
NUDT9	-0.10201675
CT83	-0.10202539
FAM135B	-0.10204276666666666
ZNF582	-0.1020684
CUTA	-0.10209395
SLC9A5	-0.10209423000000001
LCMT1	-0.10217374
DEAF1	-0.10217476
LCMT1-AS2	-0.10219199000000001
ADCK2	-0.102281855
GTF3C5	-0.102293725
UPRT	-0.10230252
SRRM2-AS1	-0.10230663
VIL1	-0.1024176725
C12orf40	-0.102432125
OR5E1P	-0.10250248000000001
TMEM74	-0.10250839666666667
SCN2B	-0.10263748
HES5	-0.1027046
ZNF2	-0.10277862
ARMC7	-0.10281051
RNF17	-0.102823296
FAM104B	-0.102835145
RNASEH2B	-0.10284399
SERAC1	-0.10287235
SPATA19	-0.10288493000000001
AGA	-0.10289175333333334
C12orf80	-0.10300055
SLAMF9	-0.10300398499999999
FAM71D	-0.10305711
BAALC-AS2	-0.103070355
MRPS36	-0.10310183
LCE1B	-0.10310721
MSRA	-0.103127385
ANKRD34A	-0.10314512
CEACAM19	-0.10319475
FMO9P	-0.10319657
ARL2BP	-0.103209065
STPG2	-0.10322913
PRO2949	-0.10326682499999999
SMIM2	-0.103271735
CERS5	-0.1032881
DNM2	-0.10329884666666667
SPRNP1	-0.10332073
TIMM10B	-0.10335817000000001
SMIM15	-0.10336612
HCN4	-0.10336624
SLC15A4	-0.10339553
LMO1	-0.10348443
NLRP6	-0.10351685
BRINP3	-0.10353122
GPATCH4	-0.103556
SLC4A5	-0.10358179666666667
DRICH1	-0.10363923
MUC2	-0.10372257
OPRM1	-0.10376172666666666
QPCTL	-0.10376319
TCTN1	-0.103793705
FOXR1	-0.10386488
UBE2DNL	-0.1038677
GH2	-0.1038721
CACNB3	-0.10390696
CECR3	-0.10391522
KIAA1147	-0.10396275666666667
NCL	-0.10400179000000001
YWHAG	-0.10401051
SUN5	-0.1040510075
IFNLR1	-0.10406351999999999
GABRA1	-0.10414303000000001
HLA-DPA2	-0.1042038
NME7	-0.10424523
EIF2B2	-0.10424699
POTEM	-0.1042479
TRPM8	-0.104249875
FAM120AOS	-0.1042795675
WDR70	-0.10429205
BFSP2	-0.10432334
G6PC	-0.104439395
BUD31	-0.104444755
ADAD2	-0.10445392
ALAS2	-0.104470675
ABI3	-0.10455587
AURKAIP1	-0.104578725
CACNB4	-0.104634905
ATG101	-0.10463784
TYSND1	-0.10466167
NPVF	-0.10466741
GML	-0.10470277
BRD8	-0.10471393666666666
SLC32A1	-0.10471479
PF4	-0.10482947
METTL5	-0.10483292999999999
LRRC71	-0.10487503
PSMD12	-0.1049364
ZNF394	-0.10501520000000002
PFN4	-0.10513981
PHIP	-0.105144242
ZNF385C	-0.10517312
OCLM	-0.10517314
GZMM	-0.1051786
TMEM223	-0.10517965
PDZD9	-0.10522448
PDZD3	-0.105252985
FBF1	-0.10525564333333334
PBDC1	-0.1052719
PINX1	-0.10532367
PCDHA2	-0.10538648
WWP2	-0.1053976825
GPR17	-0.105418445
IQCF1	-0.10543799499999999
TSSK3	-0.10548536
MAPK8IP1	-0.10561963
ATXN10	-0.10564495000000002
TRMT2A	-0.10567204
PUM1	-0.10573635
TGS1	-0.10573674
MAGED2	-0.10577337
ZNHIT2	-0.10584209333333333
HS6ST1	-0.10585193666666666
ITPKB-IT1	-0.10590931
TMEM141	-0.10599448
NKPD1	-0.1060354
CALHM1	-0.10607838
MIF-AS1	-0.10610826
ACTR6	-0.106136835
NEUROD2	-0.10617046999999999
MDS2	-0.1062805
NR1I3	-0.106352345
OR10J1	-0.10640639
RNF215	-0.10641561
GJA8	-0.10642709
TMEM147-AS1	-0.10642847500000001
SIGMAR1	-0.10656491000000001
FOXP4-AS1	-0.10665085
HCRTR2	-0.10668099
PRR18	-0.10668707
ZG16	-0.10668812
NMT1	-0.10670855333333334
C1orf234	-0.10673269
ZNF598	-0.10676204
COX7B2	-0.10678003
SIX2	-0.10679836
MATK	-0.1068051
PP7080	-0.10681225
LRRC29	-0.1068399
PKP1	-0.10687701499999999
IFNA17	-0.10689144
CFAP99	-0.10691619
PRSS55	-0.10693294
KCNC1	-0.106953715
DNAH7	-0.10700238666666667
ANKRD54	-0.10710019500000001
CLYBL	-0.10713616666666667
LL22NC03-63E9.3	-0.10714114
TBC1D16	-0.10722751200000001
FMN1	-0.10726353333333333
KIRREL3-AS3	-0.10729915
INTS6	-0.10738869000000001
FGF4	-0.10738998
OR10D1P	-0.10744007500000001
ARRDC4	-0.10744638
ELAC2	-0.10748975999999999
RET	-0.10756513666666666
TOR1A	-0.10758312
RXRB	-0.10760343666666668
CELF2-AS1	-0.10763624
ZNF324B	-0.107683275
DBNDD1	-0.10775256
CETN1	-0.10776839
DDX60L	-0.107785025
ZMYND12	-0.10778984
RPL7	-0.10783794000000001
SEC23IP	-0.1078570325
DCTN6	-0.10791484
MMP25-AS1	-0.107921135
ARHGAP36	-0.10792433
C22orf24	-0.10802146
UBC	-0.108126575
WDR88	-0.1081703
ASB16	-0.10820364
ELSPBP1	-0.10820925
SIGLEC5	-0.10824506
ARHGEF4	-0.10830998
GRID2	-0.10842955
CLIC1	-0.10847374
CASP5	-0.10849116
LRIG1	-0.10850582
CLDN23	-0.10851014666666667
TEX30	-0.10861212
BTBD7	-0.108612444
LALBA	-0.10864951
STARD13	-0.10868927499999999
KAT6B	-0.108691608
THUMPD1	-0.10870750500000001
RBM45	-0.108761495
HMGN4	-0.10877047333333334
IKZF3	-0.10885897
RTF1	-0.10888297
DRAXIN	-0.10899229999999999
CFTR	-0.10900601166666667
TWF2	-0.10904685
FUK	-0.10906461
XRCC6	-0.10914262999999999
COQ8B	-0.109166125
COG2	-0.109193925
ITM2C	-0.10926245
OR7A5	-0.10926495
ZNF79	-0.10932074666666666
DEFB122	-0.10937064
TOMM40L	-0.10939301
TRMO	-0.10939517333333333
RLN3	-0.10943554
IL36G	-0.10943751
HM13	-0.10948293599999999
RCOR2	-0.10952943
TOMM34	-0.10953109
RIMKLB	-0.109588856
UTP4	-0.10961586
DCBLD1	-0.10963568
RPE	-0.10966474
ARL15	-0.10967979
PQLC2	-0.10969679666666667
FTHL17	-0.10977834
WDR83OS	-0.10981991
C5orf58	-0.10987216999999999
DEPDC1-AS1	-0.10991441
LRRC47	-0.10992057
ZNF140	-0.10992347
EXOSC6	-0.11003551
MACROD2-AS1	-0.11013574
TIMM22	-0.11018212666666667
HMGN2P46	-0.11021451
FLJ41455	-0.11025653
PRDX1	-0.11036851
NAGPA	-0.110391
ATXN2L	-0.11039569
IPO5P1	-0.11043513499999999
EFNA1	-0.11044758
NDUFV1	-0.110473395
C20orf187	-0.11053703
MAML1	-0.11054338
POP4	-0.11056831
ABT1	-0.11059223
FAM170B-AS1	-0.11069479333333333
NTMT1	-0.11070049666666666
NKX2-5	-0.11071647
CALML5	-0.11074094
ABHD5	-0.1107482325
QRFPR	-0.11082448
TTTY7	-0.11083691
TMSB4X	-0.11086225
TMED4	-0.110951964
NPHS2	-0.1111417
UBR5-AS1	-0.11114669
ZNRF3	-0.11117558
ZNF286A	-0.11121797
